"INSTNM","unitid","cipcode","majornum","year","americanIndianTotal","asianTotal","blackTotal","hispanicTotal","whiteTotal","unknownTotal","nonresTotal","total","LONGITUD","LATITUDE","cip2Code","majorField"
"George Washington University",131469,27.0101,1,2004,0,0,0,0,0,0,1,1,"-77.047871","38.898650","27","stem"
"George Washington University",131469,27.0501,1,2004,0,0,0,0,0,0,2,2,"-77.047871","38.898650","27","stem"
"George Washington University",131469,30.2401,1,2004,0,0,0,0,2,0,0,2,"-77.047871","38.898650","30","humanities"
"George Washington University",131469,40.0501,1,2004,0,0,0,0,2,0,1,3,"-77.047871","38.898650","40","stem"
"George Washington University",131469,40.0699,1,2004,0,0,0,0,0,0,1,1,"-77.047871","38.898650","40","stem"
"George Washington University",131469,40.0801,1,2004,0,0,0,0,0,0,2,2,"-77.047871","38.898650","40","stem"
"George Washington University",131469,42.0201,1,2004,0,2,7,3,29,1,3,45,"-77.047871","38.898650","42","social sciences"
"George Washington University",131469,42.0301,1,2004,0,0,0,0,1,0,0,1,"-77.047871","38.898650","42","social sciences"
"George Washington University",131469,42.0901,1,2004,0,0,0,0,1,0,0,1,"-77.047871","38.898650","42","social sciences"
"George Washington University",131469,44.0401,1,2004,0,1,0,0,1,0,1,3,"-77.047871","38.898650","44","humanities"
"George Washington University",131469,44.0501,1,2004,0,0,0,0,4,0,1,5,"-77.047871","38.898650","44","humanities"
"George Washington University",131469,45.0601,1,2004,0,0,0,0,4,0,4,8,"-77.047871","38.898650","45","social sciences"
"George Washington University",131469,45.1001,1,2004,0,0,0,0,7,1,1,9,"-77.047871","38.898650","45","social sciences"
"George Washington University",131469,51.0701,1,2004,0,0,0,0,1,0,0,1,"-77.047871","38.898650","51","humanities"
"George Washington University",131469,51.0799,1,2004,0,0,1,0,0,0,0,1,"-77.047871","38.898650","51","humanities"
"George Washington University",131469,51.2299,1,2004,0,0,0,1,0,0,0,1,"-77.047871","38.898650","51","humanities"
"George Washington University",131469,52.0201,1,2004,0,0,1,0,1,0,6,8,"-77.047871","38.898650","52","social sciences"
"George Washington University",131469,52.0201,2,2004,0,0,1,0,1,0,1,3,"-77.047871","38.898650","52","social sciences"
"George Washington University",131469,52.0301,1,2004,0,0,1,0,0,0,0,1,"-77.047871","38.898650","52","social sciences"
"George Washington University",131469,52.1001,1,2004,0,1,3,2,17,0,2,25,"-77.047871","38.898650","52","social sciences"
"George Washington University",131469,52.1003,1,2004,0,0,0,0,0,0,1,1,"-77.047871","38.898650","52","social sciences"
"George Washington University",131469,52.9999,1,2004,0,0,0,0,1,0,0,1,"-77.047871","38.898650","52","social sciences"
"George Washington University",131469,54.0101,1,2004,0,0,0,1,4,0,0,5,"-77.047871","38.898650","54","humanities"
"George Washington University",131469,54.0102,1,2004,0,0,0,0,3,0,0,3,"-77.047871","38.898650","54","humanities"
"Georgetown University",131496,16.0102,1,2004,0,1,0,1,1,1,4,8,"-77.073463","38.908809","16","humanities"
"Georgetown University",131496,16.0501,1,2004,0,1,0,0,1,0,1,3,"-77.073463","38.908809","16","humanities"
"Georgetown University",131496,16.0905,1,2004,0,0,0,3,1,0,2,6,"-77.073463","38.908809","16","humanities"
"Georgetown University",131496,16.1101,1,2004,0,0,0,0,1,0,0,1,"-77.073463","38.908809","16","humanities"
"Georgetown University",131496,26.0101,1,2004,0,0,0,0,0,0,1,1,"-77.073463","38.908809","26","stem"
"Georgetown University",131496,26.021,1,2004,0,0,0,0,0,1,2,3,"-77.073463","38.908809","26","stem"
"Georgetown University",131496,26.0502,1,2004,0,0,0,0,2,0,0,2,"-77.073463","38.908809","26","stem"
"Georgetown University",131496,26.1001,1,2004,0,1,0,0,1,0,0,2,"-77.073463","38.908809","26","stem"
"Georgetown University",131496,26.9999,1,2004,0,0,0,2,2,0,0,4,"-77.073463","38.908809","26","stem"
"Georgetown University",131496,30.2401,1,2004,0,1,1,0,5,0,0,7,"-77.073463","38.908809","30","humanities"
"Georgetown University",131496,38.0101,1,2004,0,0,0,0,4,0,0,4,"-77.073463","38.908809","38","humanities"
"Georgetown University",131496,40.0501,1,2004,0,0,0,0,1,0,3,4,"-77.073463","38.908809","40","stem"
"Georgetown University",131496,42.0101,1,2004,0,0,0,0,1,0,0,1,"-77.073463","38.908809","42","social sciences"
"Georgetown University",131496,45.0601,1,2004,0,0,0,0,0,0,7,7,"-77.073463","38.908809","45","social sciences"
"Georgetown University",131496,45.1001,1,2004,0,1,0,0,5,0,1,7,"-77.073463","38.908809","45","social sciences"
"Georgetown University",131496,54.0101,1,2004,0,0,0,0,11,0,0,11,"-77.073463","38.908809","54","humanities"
"University of Miami",135726,9.0101,1,2004,0,0,0,0,3,0,1,4,"-80.276450","25.720406","9","social sciences"
"University of Miami",135726,13.0406,1,2004,0,0,0,0,2,0,0,2,"-80.276450","25.720406","13","social sciences"
"University of Miami",135726,13.0699,1,2004,0,0,0,0,2,0,0,2,"-80.276450","25.720406","13","social sciences"
"University of Miami",135726,13.1299,1,2004,0,0,0,1,5,0,0,6,"-80.276450","25.720406","13","social sciences"
"University of Miami",135726,13.1312,1,2004,0,0,0,0,1,0,0,1,"-80.276450","25.720406","13","social sciences"
"University of Miami",135726,14.0501,1,2004,0,0,0,1,1,0,1,3,"-80.276450","25.720406","14","stem"
"University of Miami",135726,14.0801,1,2004,0,0,0,0,0,1,1,2,"-80.276450","25.720406","14","stem"
"University of Miami",135726,14.1001,1,2004,0,0,0,0,1,0,3,4,"-80.276450","25.720406","14","stem"
"University of Miami",135726,14.9999,1,2004,0,1,0,0,0,0,0,1,"-80.276450","25.720406","14","stem"
"University of Miami",135726,16.0901,1,2004,0,0,0,0,1,0,0,1,"-80.276450","25.720406","16","humanities"
"University of Miami",135726,16.0905,1,2004,0,0,0,3,0,0,0,3,"-80.276450","25.720406","16","humanities"
"University of Miami",135726,23.0101,1,2004,0,0,0,0,6,0,1,7,"-80.276450","25.720406","23","humanities"
"University of Miami",135726,26.0101,1,2004,0,0,0,0,3,0,0,3,"-80.276450","25.720406","26","stem"
"University of Miami",135726,26.0202,1,2004,0,0,0,1,2,0,3,6,"-80.276450","25.720406","26","stem"
"University of Miami",135726,26.0401,1,2004,0,0,0,1,1,0,0,2,"-80.276450","25.720406","26","stem"
"University of Miami",135726,26.0503,1,2004,0,0,0,1,3,0,2,6,"-80.276450","25.720406","26","stem"
"University of Miami",135726,26.0901,1,2004,0,0,0,0,1,0,6,7,"-80.276450","25.720406","26","stem"
"University of Miami",135726,26.1001,1,2004,0,0,0,2,0,0,1,3,"-80.276450","25.720406","26","stem"
"University of Miami",135726,26.1302,1,2004,0,0,0,0,5,0,3,8,"-80.276450","25.720406","26","stem"
"University of Miami",135726,27.0101,1,2004,0,0,0,0,1,0,1,2,"-80.276450","25.720406","27","stem"
"University of Miami",135726,30.2401,1,2004,0,0,0,0,0,0,1,1,"-80.276450","25.720406","30","humanities"
"University of Miami",135726,30.9999,1,2004,0,0,0,1,2,0,0,3,"-80.276450","25.720406","30","humanities"
"University of Miami",135726,38.0101,1,2004,0,1,0,0,1,0,0,2,"-80.276450","25.720406","38","humanities"
"University of Miami",135726,40.0501,1,2004,0,0,0,2,0,0,4,6,"-80.276450","25.720406","40","stem"
"University of Miami",135726,40.0599,1,2004,0,0,0,0,2,0,0,2,"-80.276450","25.720406","40","stem"
"University of Miami",135726,40.0607,1,2004,0,0,0,0,1,0,1,2,"-80.276450","25.720406","40","stem"
"University of Miami",135726,40.0699,1,2004,0,0,0,0,0,0,2,2,"-80.276450","25.720406","40","stem"
"University of Miami",135726,40.0801,1,2004,0,0,0,0,0,0,1,1,"-80.276450","25.720406","40","stem"
"University of Miami",135726,42.0101,1,2004,0,0,0,2,5,0,0,7,"-80.276450","25.720406","42","social sciences"
"University of Miami",135726,42.0601,1,2004,0,0,0,1,4,0,0,5,"-80.276450","25.720406","42","social sciences"
"University of Miami",135726,45.0901,1,2004,0,0,1,1,6,0,5,13,"-80.276450","25.720406","45","social sciences"
"University of Miami",135726,50.0903,1,2004,0,0,0,0,3,0,2,5,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.0906,1,2004,0,0,0,0,2,0,0,2,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.0907,1,2004,0,0,0,0,1,0,1,2,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.0908,1,2004,0,0,0,0,1,0,0,1,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,50.091,1,2004,0,0,0,1,1,0,0,2,"-80.276450","25.720406","50","humanities"
"University of Miami",135726,51.2201,1,2004,0,0,1,0,0,0,1,2,"-80.276450","25.720406","51","humanities"
"University of Miami",135726,51.2308,1,2004,0,0,0,6,18,0,2,26,"-80.276450","25.720406","51","humanities"
"University of Miami",135726,52.0201,1,2004,0,0,0,0,0,0,1,1,"-80.276450","25.720406","52","social sciences"
"University of Miami",135726,54.0101,1,2004,0,0,0,1,0,0,0,1,"-80.276450","25.720406","54","humanities"
"Emory University",139658,5.0207,1,2004,0,0,0,0,1,0,1,2,"-84.325782","33.798836","5","humanities"
"Emory University",139658,13.0101,1,2004,0,0,3,0,2,0,1,6,"-84.325782","33.798836","13","social sciences"
"Emory University",139658,14.0501,1,2004,0,0,0,0,1,0,0,1,"-84.325782","33.798836","14","stem"
"Emory University",139658,16.0104,1,2004,0,0,0,0,3,0,1,4,"-84.325782","33.798836","16","humanities"
"Emory University",139658,16.0901,1,2004,0,0,1,0,0,0,0,1,"-84.325782","33.798836","16","humanities"
"Emory University",139658,16.0905,1,2004,0,0,0,0,1,0,0,1,"-84.325782","33.798836","16","humanities"
"Emory University",139658,23.0101,1,2004,0,0,0,0,8,0,0,8,"-84.325782","33.798836","23","humanities"
"Emory University",139658,24.0101,1,2004,0,0,1,0,4,0,0,5,"-84.325782","33.798836","24","humanities"
"Emory University",139658,26.0102,1,2004,0,1,0,1,29,0,6,37,"-84.325782","33.798836","26","stem"
"Emory University",139658,26.1102,1,2004,0,1,0,0,0,0,0,1,"-84.325782","33.798836","26","stem"
"Emory University",139658,26.1309,1,2004,0,0,0,0,1,0,1,2,"-84.325782","33.798836","26","stem"
"Emory University",139658,27.0101,1,2004,0,0,0,0,3,0,3,6,"-84.325782","33.798836","27","stem"
"Emory University",139658,38.0101,1,2004,0,0,0,0,7,0,1,8,"-84.325782","33.798836","38","humanities"
"Emory University",139658,38.0201,1,2004,0,0,1,1,18,0,1,21,"-84.325782","33.798836","38","humanities"
"Emory University",139658,39.0701,1,2004,0,0,1,0,0,0,0,1,"-84.325782","33.798836","39","humanities"
"Emory University",139658,40.0501,1,2004,0,1,0,0,3,0,10,14,"-84.325782","33.798836","40","stem"
"Emory University",139658,42.0101,1,2004,0,0,1,1,8,1,1,12,"-84.325782","33.798836","42","social sciences"
"Emory University",139658,45.0201,1,2004,0,0,1,1,4,0,0,6,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,45.0601,1,2004,0,0,0,0,0,0,0,0,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,45.1001,1,2004,0,1,0,0,7,0,0,8,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,45.1101,1,2004,0,0,0,0,3,0,1,4,"-84.325782","33.798836","45","social sciences"
"Emory University",139658,50.0703,1,2004,0,0,0,0,3,0,0,3,"-84.325782","33.798836","50","humanities"
"Emory University",139658,51.1608,1,2004,0,0,0,0,3,0,0,3,"-84.325782","33.798836","51","humanities"
"Emory University",139658,51.1699,1,2004,0,0,0,0,0,0,0,0,"-84.325782","33.798836","51","humanities"
"Emory University",139658,54.0101,1,2004,0,1,1,0,6,1,1,10,"-84.325782","33.798836","54","humanities"
"University of Chicago",144050,11.0701,1,2004,0,0,0,0,2,0,0,2,"-87.601196","41.789170","11","stem"
"University of Chicago",144050,11.0701,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","11","stem"
"University of Chicago",144050,13.0101,1,2004,0,0,0,0,1,0,0,1,"-87.601196","41.789170","13","social sciences"
"University of Chicago",144050,13.0101,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","13","social sciences"
"University of Chicago",144050,16.0102,1,2004,0,0,0,0,2,0,2,4,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0102,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0104,1,2004,0,1,0,0,1,0,2,4,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0104,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0399,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0399,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.04,1,2004,0,1,0,0,2,0,0,3,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.04,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0501,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0501,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.07,1,2004,0,1,0,0,0,0,1,2,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.07,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0999,1,2004,0,0,0,0,2,0,2,4,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.0999,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1103,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1103,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1199,1,2004,0,0,0,0,2,0,2,4,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1199,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.12,1,2004,0,0,0,0,4,0,0,4,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.12,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1299,1,2004,0,0,0,0,1,0,0,1,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,16.1299,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","16","humanities"
"University of Chicago",144050,22.0201,1,2004,0,0,0,0,0,0,3,3,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,22.0201,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,22.0299,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,22.0299,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","22","humanities"
"University of Chicago",144050,23.0101,1,2004,0,0,2,0,9,0,0,11,"-87.601196","41.789170","23","humanities"
"University of Chicago",144050,23.0101,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","23","humanities"
"University of Chicago",144050,24.0101,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","24","humanities"
"University of Chicago",144050,24.0101,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","24","humanities"
"University of Chicago",144050,26.0205,1,2004,0,2,0,1,2,0,0,5,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0205,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0209,1,2004,0,0,0,0,3,0,2,5,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0209,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0403,1,2004,0,0,0,0,1,0,0,1,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0403,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0404,1,2004,0,0,0,0,1,0,0,1,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0404,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0504,1,2004,0,0,0,0,1,0,0,1,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0504,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0507,1,2004,0,4,0,0,4,0,1,9,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0507,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0801,1,2004,0,0,0,0,3,0,0,3,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0801,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0802,1,2004,0,0,0,0,2,0,0,2,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0802,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0906,1,2004,0,0,0,0,6,0,1,7,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0906,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.091,1,2004,0,1,0,0,0,0,1,2,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.091,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0911,1,2004,0,1,0,0,6,0,1,8,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.0911,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1001,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1001,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1301,1,2004,0,0,0,0,3,0,2,5,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1301,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1303,1,2004,0,0,0,0,5,0,0,5,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.1303,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.9999,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,26.9999,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","26","stem"
"University of Chicago",144050,27.0101,1,2004,0,0,0,0,10,0,9,19,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,27.0101,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,27.0501,1,2004,0,0,0,0,4,0,3,7,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,27.0501,2,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","27","stem"
"University of Chicago",144050,30.1901,1,2004,0,0,0,0,0,0,0,0,"-87.601196","41.789170","30","humanities"
